domain,ref,gen,stem,ok,tts_model,formal_subset,mcd_db,mcd_db_librosa,f0_rmse_cents,f0_rmse_cents_raw,f0_fpe_cents,f0_gpe,f0_mae_hz,n_dtw_frames,n_f0_frames_used,fastdtw_dist
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_28.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_28.wav,sample_28,True,gemini,,7.93193903846303,509.07725620349765,419.6752471116432,437.5453392972932,174.13144691366554,0.4965453707968678,20.549321472860207,2859,2171,321227.1342073149
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_29.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_29.wav,sample_29,True,gemini,,9.787347856129335,577.0923161025196,380.83541320768165,835.4163715125029,169.89593695127894,0.9060150375939849,62.66229472654662,1985,1596,228627.67597865697
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_3.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_3.wav,sample_3,True,gemini,,9.484912070143368,567.0450421333453,387.6069224386167,418.5098714573035,167.04112022336187,0.4448932487016734,20.49811910719431,2377,1733,287049.53444528265
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_30.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_30.wav,sample_30,True,gemini,,8.38000511867767,528.0881395948509,640.4071729258674,640.456348696617,168.92230544391023,0.573076923076923,34.90745906506882,1391,1040,154207.20018145462
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_31.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_31.wav,sample_31,True,gemini,,8.600587052741654,513.2359546635292,474.1585572419314,522.7353114654464,171.1420623142414,0.5426621160409556,28.03144189825682,764,586,81868.88501957287
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_32.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_32.wav,sample_32,True,gemini,,8.157267452113166,530.5537013040001,350.7859550138824,488.0081666687331,170.0606653120834,0.6313993174061433,27.396426325804367,1906,1465,197542.27898121544
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_33.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_33.wav,sample_33,True,gemini,,9.240510226562208,564.7852738518533,478.66469146643334,581.7390534680967,171.22193794168663,0.630246020260492,31.853730909582723,1753,1382,220784.6628589713
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_34.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_34.wav,sample_34,True,gemini,,7.98540267590407,462.4592149597831,559.4595323798804,561.0729712066462,174.68941614099577,0.5738125802310655,30.90285188968936,2217,1558,207969.0613007186
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_35.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_35.wav,sample_35,True,gemini,,9.17814627525755,527.5157967284014,423.2561626697559,457.70724222312583,159.52679451810607,0.4130301167793485,22.22706320760222,2159,1627,251643.17636735234
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_36.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_36.wav,sample_36,True,gemini,,7.280641475490659,449.58631006070397,274.56041544342855,304.6842858259089,167.87683294388899,0.37154989384288745,16.865701133253168,561,471,54852.71167043852
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_37.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_37.wav,sample_37,True,gemini,,8.36406518771859,449.42608844037227,504.4959539038044,504.5865409411092,167.99278448868935,0.5373891001267427,28.592353521849613,1123,789,122717.16192890902
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_38.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_38.wav,sample_38,True,gemini,,7.469596347818677,541.3871792988487,327.88426544045154,379.3255957453892,157.66221418753,0.41567291311754684,17.9624001752166,734,587,88767.55609273369
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_39.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_39.wav,sample_39,True,gemini,,10.001313356436285,533.369298862815,491.5513364945578,506.9969167573289,178.75273190679096,0.501788908765653,25.261625233178705,3378,2236,417590.8098815868
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_4.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_4.wav,sample_4,True,gemini,,9.574497523445,495.18809774642403,403.29799171737517,408.45236114494713,147.65667947428702,0.3706140350877193,20.64742453403479,648,456,82860.95368001563
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_40.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_40.wav,sample_40,True,gemini,,7.643568179846861,531.4137128923456,533.8042093751351,614.1147737699692,189.2908060782655,0.7373358348968105,34.91520203182764,777,533,89705.73721416033
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_41.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_41.wav,sample_41,True,gemini,,7.338496176628584,557.4859981606222,578.7167449535211,713.8785285078594,189.342230714459,0.8110831234256927,39.649530689183294,506,397,53117.21058892996
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_42.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_42.wav,sample_42,True,gemini,,10.225609870476482,501.2205869513895,485.138290024561,537.3508288415705,158.05542390890818,0.5480769230769231,27.25087526513467,2136,1664,245080.26536785124
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_43.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_43.wav,sample_43,True,gemini,,9.366632876652359,569.6006259345755,667.876327490928,700.7353894543082,179.57047173519223,0.7473884140550807,40.267962995287846,1350,1053,165615.3438209068
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_44.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_44.wav,sample_44,True,gemini,,8.518814955347898,633.8256879206494,503.7511466435725,561.6406083431049,161.64840581329506,0.5467914438502673,28.14727775719759,1156,748,142159.88899084838
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_45.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_45.wav,sample_45,True,gemini,,6.465805656533944,485.8413922378655,617.2427645349437,660.8117053289711,165.29234980660888,0.7355769230769231,44.09179900769831,291,208,29020.19121625138
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_46.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_46.wav,sample_46,True,gemini,,8.658961169303447,511.5040235575381,428.3526840176047,459.79966303726695,172.05730528441214,0.5558194774346793,23.90898205968326,3834,2947,447223.18220702215
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_47.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_47.wav,sample_47,True,gemini,,9.798243799486453,632.1068239588437,682.0834145139785,682.688087850917,167.6649859698417,0.7067137809187279,41.19959798778223,1102,849,140299.08959144118
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_48.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_48.wav,sample_48,True,gemini,,10.893784087922898,521.6642295756898,418.29492369371746,492.79454606287953,164.4883601981544,0.5612244897959183,22.975734293706186,649,490,76880.62332723888
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_49.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_49.wav,sample_49,True,gemini,,9.791510020763988,553.0088494021428,545.27919092886,574.1006136318632,164.08720989931723,0.6404382470119522,32.892584538970695,1210,1004,135801.93080864695
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_5.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_5.wav,sample_5,True,gemini,,8.456762066806688,543.6703988980211,419.49242303488427,421.2875253595187,167.25014763535003,0.39768618944323936,21.27634760885171,3840,2766,456883.8140937712
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_50.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_50.wav,sample_50,True,gemini,,8.993325075139795,542.5879489418681,454.5235575891538,481.2101871119063,158.81434556611802,0.5310077519379846,25.92824259035125,983,774,116486.50523577975
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_51.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_51.wav,sample_51,True,gemini,,7.989504493536373,528.8425357736377,510.0444531787982,726.3746996031344,185.26986227588284,0.6993166287015945,48.20497936472833,586,439,61191.71720678449
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_52.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_52.wav,sample_52,True,gemini,,8.216411775744835,475.19383839920965,561.3064989475592,808.3855590496319,210.00562536754936,0.8836477987421384,50.3628214814085,489,318,53639.51766750909
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_53.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_53.wav,sample_53,True,gemini,,9.731698821848202,559.3975733981492,461.63668398374523,511.9364611327378,165.02563215354044,0.48438855160451,26.114233965317474,2956,2306,364028.87347323535
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_54.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_54.wav,sample_54,True,gemini,,8.906235142204608,464.85690304428846,273.7930934452386,280.8679587718916,151.10799659596574,0.22699386503067484,13.478976716100435,1078,815,116196.8800301958
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_55.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_55.wav,sample_55,True,gemini,,9.565863053841701,510.39152561143584,545.8605669013955,559.0283058270029,164.73244512465465,0.609297725024728,31.503963061082267,1347,1011,151873.78669144807
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_56.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_56.wav,sample_56,True,gemini,,11.263535036735048,730.5283540016823,614.1872362283827,778.1081493113629,157.0635325072584,0.7441860465116279,56.4738304251725,682,430,114178.39226188144
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_57.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_57.wav,sample_57,True,gemini,,6.343124304322903,464.5706269822617,465.98499123903207,493.4777126489244,173.90534300868913,0.46464646464646464,24.054482702008222,602,396,61600.12827012712
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_58.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_58.wav,sample_58,True,gemini,,9.008898941153184,529.8804949619844,313.67831039317133,605.8391052255882,184.48411194288127,0.8178438661710037,35.488576990202006,999,807,120210.46521326447
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_59.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_59.wav,sample_59,True,gemini,,8.941242967847362,522.0729553460346,426.76778689311925,459.2166772590481,182.42295124844384,0.580327868852459,26.305518979709962,1533,1220,162602.476284162
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_6.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_6.wav,sample_6,True,gemini,,10.39776967676127,499.2054907294054,538.1413307328258,541.2855926150851,165.24070529855965,0.4851543942992874,28.610667171503813,2232,1684,282931.7963631559
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_7.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_7.wav,sample_7,True,gemini,,8.383279633321749,523.1451251213115,453.49333283656455,453.68495397772966,161.61607000513226,0.42258064516129035,22.2073024411137,836,620,95952.53356512189
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_8.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_8.wav,sample_8,True,gemini,,9.127038515226731,533.156468304336,518.4595151741936,524.8788964092322,172.73090715067815,0.6277292576419214,28.775077827241223,1193,916,152538.65242401345
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/reference/sample_9.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/60_mushra_book_gemini_audio/mushra_audio/generated_gemini_tts/sample_9.wav,sample_9,True,gemini,,8.99312016185666,545.8896425953556,392.53407364076037,556.2415815626792,165.99400308838403,0.6262626262626263,26.583439383669845,1422,1089,173741.1225033744
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/reference/sample_0.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/generated/sample_0.wav,sample_0,True,indic_parler,,7.359078340172536,527.0819994196191,484.847097383159,503.7195794352943,161.17256232213217,0.5648197955890264,29.575602045211873,2648,1859,268663.4429227855
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/reference/sample_1.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/generated/sample_1.wav,sample_1,True,indic_parler,,7.063845828873395,521.9332142455116,555.4116760251011,679.5646387803906,165.4447926479406,0.6928879310344828,39.77695255629419,3737,2784,405950.39685003465
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/reference/sample_10.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/generated/sample_10.wav,sample_10,True,indic_parler,,8.582098187107947,532.6181167475322,396.64146833957074,493.85925260527,171.32152278290064,0.5308964316797214,27.5127281978778,1334,1149,135451.98843054223
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/reference/sample_11.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/generated/sample_11.wav,sample_11,True,indic_parler,,7.325255697800506,551.8984463154287,464.1925815851749,553.742242983619,155.18711034226632,0.5997150997150997,33.13596071097116,1927,702,276549.72852304816
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/reference/sample_12.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/generated/sample_12.wav,sample_12,True,indic_parler,,7.409419449501472,525.5055693595187,439.39263409278107,466.3863257536748,168.9765610485804,0.49734982332155475,28.626022845327178,1460,1132,145576.00770031702
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/reference/sample_13.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/generated/sample_13.wav,sample_13,True,indic_parler,,5.6411109153670145,458.4567047248008,354.47823525282035,383.5649007354609,159.03091008247046,0.4301270417422868,20.945892381444967,721,551,61829.12192564209
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/reference/sample_14.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/generated/sample_14.wav,sample_14,True,indic_parler,,7.143512220091933,497.75005129861313,514.5625793785935,564.293651006889,166.5498917008603,0.5375383043922369,29.50002041802785,5241,3916,502444.5205822258
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/reference/sample_15.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/generated/sample_15.wav,sample_15,True,indic_parler,,8.322187775420037,603.5137394033269,422.4473209809573,558.8671939691586,164.59994949483635,0.5364583333333334,32.324601098047886,1802,1344,201745.75990896573
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/reference/sample_16.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/generated/sample_16.wav,sample_16,True,indic_parler,,7.493740399208402,524.7245953575413,515.364862854666,561.0281206333261,173.24042554930443,0.599275070479259,32.111667881474595,3048,2483,312317.59711003024
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/reference/sample_17.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/generated/sample_17.wav,sample_17,True,indic_parler,,7.855612631742189,594.0972907854866,385.5516809032333,494.31003804048345,155.83335634874615,0.5045662100456622,27.838586182215938,621,438,67228.3593983603
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/reference/sample_18.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/generated/sample_18.wav,sample_18,True,indic_parler,,7.6751904998187905,544.7041194345146,541.8077535109818,541.9137996535122,164.10854643222703,0.5835214446952596,30.69675754630881,1220,886,126691.14085369307
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/reference/sample_19.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/generated/sample_19.wav,sample_19,True,indic_parler,,5.727662852383993,439.5631866116069,578.673291018242,672.8438868527845,172.1705467856193,0.6973555337904016,41.76917170898871,1414,1021,122143.36908894929
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/reference/sample_2.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/generated/sample_2.wav,sample_2,True,indic_parler,,7.361581048037746,537.6845050940683,591.8846459014245,667.0397488610859,163.55384275974765,0.6260869565217392,36.125501478795734,4563,3450,477144.8591646547
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/reference/sample_20.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/generated/sample_20.wav,sample_20,True,indic_parler,,6.673972016958026,464.93779444578826,463.71257414791,523.9371154980906,170.86939762731126,0.5438950554994955,32.527604467853564,1255,991,107124.30017563206
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/reference/sample_21.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/generated/sample_21.wav,sample_21,True,indic_parler,,6.169834422856921,590.70471585819,474.3171796778809,485.38608165662515,178.25014097551892,0.4780130293159609,25.543360317276864,1562,1228,177693.53606360144
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/reference/sample_22.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/generated/sample_22.wav,sample_22,True,indic_parler,,6.096960532452753,445.2232494126417,412.5390693845267,484.5560472040649,160.1389152894866,0.5145631067961165,28.374169127291722,2908,2060,238639.87234195528
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/reference/sample_23.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/generated/sample_23.wav,sample_23,True,indic_parler,,6.747605856550537,469.72765871669867,410.5101720686781,464.94377233999387,179.85688882831948,0.5702054794520548,28.576262165238468,1448,1168,125493.9210339136
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/reference/sample_24.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/generated/sample_24.wav,sample_24,True,indic_parler,,8.042185167118479,532.1802442482447,460.8196502548268,477.51232048772334,167.7245312266433,0.5107924305144884,26.173924797394783,8779,6764,923424.6084808359
Literary_storytelling,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/reference/sample_25.wav,/home/ali-jafar/Speech_Git_folder/speech-nlp/Literary-storytelling/mushra_humair_book_indic_parler/mushra_humair_book_male/generated/sample_25.wav,sample_25,True,indic_parler,,7.313389126645487,548.7825616235443,553.077068948888,719.8463845035111,182.56400064269326,0.7536367902393243,44.43140834212903,2740,2131,295150.8402560518
